Frame number,3102
First frame,1
Point frequency,200
Analog frequency,200

Time,RAsis,,,LAsis,,,RPsi,,,LPsi,,,RThigh1,,,RThigh2,,,RThigh3,,,RKneeOut,,,RKneeIn,,,LThigh1,,,LThigh2,,,LThigh3,,,LKneeOut,,,LKneeIn,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11.825,34.4233,956.186,558.202,-16.8361,1034.82,330.555,-170.445,1033.14,547.873,-189.048,1058.68,471.616,-27.4145,728.384,607.072,-89.7973,621.682,573.88,18.2144,660.756,573.885,-12.8818,497.979,557.96,-12.3726,507.056,440.976,-60.2536,836.712,127.187,-124.014,910.074,170.687,-159.274,817,126.191,-117.999,713.675,28.233,-77.5885,635.735,105.534
11.83,33.8912,956.206,558.788,-16.871,1034.87,331.047,-171.018,1032.98,548.024,-189.456,1058.46,471.711,-27.9471,728.306,607.374,-90.2801,621.578,574.02,17.6948,660.703,574.227,-13.3426,497.901,558.199,-12.5652,507.029,441.176,-58.1424,838.049,127.05,-122.715,910.744,170.531,-157.036,817.662,125.448,-114.528,715.124,27.1985,-73.9167,637.12,104.328
11.835,33.3555,956.231,559.375,-16.9017,1034.92,331.536,-171.588,1032.81,548.171,-189.863,1058.24,471.801,-28.4789,728.232,607.681,-90.765,621.48,574.167,17.1718,660.653,574.573,-13.8117,497.829,558.445,-12.7711,507.004,441.383,-56.0181,839.349,126.957,-121.398,911.383,170.394,-154.779,818.294,124.747,-111.035,716.527,26.2455,-70.2389,638.477,103.225
11.84,32.8167,956.261,559.963,-16.9287,1034.96,332.023,-172.158,1032.65,548.314,-190.269,1058.01,471.884,-29.0116,728.162,607.993,-91.2532,621.387,574.323,16.6446,660.604,574.925,-14.2882,497.762,558.697,-12.9891,506.981,441.598,-53.8829,840.61,126.909,-120.064,911.992,170.277,-152.505,818.894,124.091,-107.521,717.884,25.3748,-66.5576,639.805,102.224
11.845,32.2748,956.296,560.552,-16.9525,1035,332.51,-172.725,1032.5,548.452,-190.675,1057.79,471.96,-29.5469,728.097,608.311,-91.7456,621.301,574.486,16.1127,660.557,575.284,-14.771,497.701,558.955,-13.2179,506.962,441.822,-51.7388,841.833,126.906,-118.714,912.57,170.18,-150.215,819.463,123.479,-103.99,719.194,24.5872,-62.8747,641.103,101.327
11.85,31.7297,956.338,561.144,-16.9742,1035.03,332.997,-173.292,1032.35,548.584,-191.081,1057.57,472.03,-30.0864,728.036,608.635,-92.2427,621.22,574.657,15.5759,660.513,575.651,-15.2592,497.644,559.217,-13.4565,506.946,442.056,-49.5875,843.018,126.946,-117.351,913.117,170.105,-147.912,819.998,122.915,-100.443,720.457,23.8828,-59.1919,642.369,100.535
11.855,31.1811,956.384,561.737,-16.995,1035.06,333.486,-173.857,1032.2,548.71,-191.488,1057.35,472.094,-30.6314,727.979,608.965,-92.7447,621.143,574.836,15.0343,660.472,576.027,-15.7515,497.593,559.484,-13.7043,506.936,442.299,-47.4307,844.164,127.032,-115.975,913.633,170.051,-145.597,820.499,122.398,-96.8813,721.671,23.2614,-55.5103,643.603,99.8483
11.86,30.6292,956.436,562.332,-17.0161,1035.08,333.975,-174.421,1032.07,548.83,-191.897,1057.14,472.153,-31.1831,727.925,609.302,-93.2514,621.071,575.022,14.4882,660.433,576.411,-16.2472,497.546,559.754,-13.9609,506.931,442.551,-45.2703,845.271,127.162,-114.588,914.116,170.019,-143.273,820.966,121.928,-93.3076,722.836,22.7225,-51.8308,644.805,99.2669
11.865,30.0752,956.493,562.929,-17.0392,1035.09,334.466,-174.984,1031.93,548.944,-192.309,1056.94,472.207,-31.7422,727.874,609.645,-93.7623,621.003,575.216,13.9379,660.396,576.804,-16.7454,497.504,560.026,-14.2265,506.931,442.81,-43.108,846.339,127.338,-113.193,914.568,170.009,-140.939,821.398,121.506,-89.7229,723.953,22.266,-48.1538,645.973,98.7915
11.87,29.5208,956.556,563.528,-17.0659,1035.1,334.959,-175.547,1031.8,549.052,-192.725,1056.73,472.259,-32.309,727.824,609.995,-94.2771,620.938,575.418,13.3839,660.362,577.202,-17.2455,497.465,560.3,-14.5011,506.936,443.076,-40.9454,847.368,127.562,-111.791,914.988,170.023,-138.597,821.795,121.131,-86.1285,725.021,21.8915,-44.4797,647.108,98.4223
11.875,28.9683,956.625,564.127,-17.0976,1035.11,335.454,-176.109,1031.68,549.156,-193.146,1056.54,472.308,-32.8833,727.775,610.35,-94.7955,620.877,575.627,12.8269,660.329,577.605,-17.7472,497.431,560.576,-14.7852,506.946,443.346,-38.7842,848.358,127.833,-110.384,915.375,170.059,-136.249,822.157,120.802,-82.5255,726.039,21.5989,-40.8093,648.209,98.1594
11.88,28.4198,956.698,564.728,-17.136,1035.1,335.949,-176.671,1031.56,549.256,-193.571,1056.35,472.357,-33.4643,727.727,610.709,-95.3172,620.818,575.844,12.2672,660.298,578.011,-18.2504,497.4,560.851,-15.0793,506.961,443.617,-36.626,849.308,128.152,-108.972,915.731,170.118,-133.896,822.485,120.518,-78.9151,727.006,21.3884,-37.1435,649.276,98.0027
11.885,27.8767,956.778,565.328,-17.1826,1035.1,336.444,-177.231,1031.44,549.355,-194.001,1056.17,472.405,-34.051,727.68,611.071,-95.8417,620.763,576.067,11.7057,660.268,578.417,-18.755,497.372,561.125,-15.3839,506.981,443.889,-34.4729,850.218,128.522,-107.559,916.053,170.201,-131.539,822.776,120.28,-75.2988,727.922,21.26,-33.4838,650.307,97.9517
11.89,27.3399,956.862,565.927,-17.2386,1035.09,336.939,-177.791,1031.33,549.452,-194.435,1055.99,472.456,-34.6418,727.634,611.435,-96.3684,620.709,576.297,11.143,660.239,578.821,-19.2614,497.348,561.397,-15.6996,507.005,444.16,-32.327,851.087,128.941,-106.144,916.342,170.308,-129.179,823.032,120.087,-71.6785,728.784,21.2138,-29.8318,651.301,98.0059
11.895,26.8094,956.952,566.524,-17.3049,1035.07,337.43,-178.351,1031.22,549.55,-194.874,1055.81,472.508,-35.235,727.591,611.797,-96.8964,620.658,576.533,10.5799,660.213,579.222,-19.77,497.326,561.667,-16.0267,507.032,444.427,-30.19,851.914,129.411,-104.73,916.597,170.439,-126.817,823.25,119.94,-68.0566,729.591,21.2501,-26.1904,652.256,98.1644
11.9,26.2849,957.046,567.117,-17.3821,1035.05,337.918,-178.909,1031.11,549.65,-195.316,1055.64,472.563,-35.8286,727.551,612.156,-97.4247,620.609,576.774,10.017,660.189,579.618,-20.2814,497.306,561.934,-16.3655,507.063,444.69,-28.0636,852.698,129.93,-103.318,916.816,170.593,-124.455,823.431,119.839,-64.4362,730.341,21.3689,-22.5624,653.171,98.4262
11.905,25.7652,957.146,567.706,-17.4698,1035.02,338.402,-179.468,1031,549.751,-195.76,1055.47,472.621,-36.4207,727.515,612.51,-97.9526,620.563,577.018,9.45478,660.169,580.008,-20.7962,497.29,562.198,-16.716,507.097,444.948,-25.949,853.437,130.499,-101.908,916.998,170.77,-122.095,823.571,119.784,-60.8205,731.03,21.5706,-18.9509,654.043,98.7903
11.91,25.2487,957.25,568.289,-17.5675,1034.99,338.879,-180.025,1030.9,549.856,-196.205,1055.31,472.682,-37.0093,727.483,612.86,-98.4798,620.518,577.265,8.89362,660.152,580.391,-21.315,497.276,562.46,-17.0782,507.134,445.201,-23.847,854.13,131.115,-100.501,917.141,170.971,-119.738,823.67,119.778,-57.2132,731.655,21.8552,-15.3585,654.869,99.256
11.915,24.7333,957.359,568.866,-17.6739,1034.96,339.35,-180.583,1030.8,549.964,-196.651,1055.13,472.746,-37.5928,727.458,613.204,-99.0062,620.476,577.514,8.33361,660.139,580.767,-21.8383,497.264,562.72,-17.4522,507.174,445.449,-21.7584,854.775,131.778,-99.0979,917.243,171.193,-117.386,823.725,119.82,-53.6178,732.215,22.2223,-11.7872,655.648,99.8226
11.92,24.217,957.473,569.436,-17.7875,1034.92,339.814,-181.142,1030.69,550.074,-197.096,1054.96,472.809,-38.1701,727.437,613.544,-99.5318,620.435,577.764,7.77471,660.13,581.137,-22.3664,497.255,562.979,-17.8375,507.216,445.694,-19.6836,855.369,132.485,-97.6989,917.302,171.438,-115.04,823.732,119.911,-50.0376,732.705,22.6716,-8.23864,656.374,100.49
11.925,23.6974,957.591,570,-17.9063,1034.88,340.271,-181.702,1030.59,550.187,-197.541,1054.78,472.873,-38.741,727.421,613.88,-100.057,620.397,578.014,7.2166,660.125,581.501,-22.8997,497.249,563.239,-18.2337,507.26,445.937,-17.6233,855.91,133.234,-96.304,917.315,171.704,-112.702,823.69,120.052,-46.4755,733.123,23.2023,-4.71489,657.046,101.257
11.93,23.1715,957.714,570.556,-18.0284,1034.83,340.721,-182.264,1030.49,550.3,-197.984,1054.59,472.933,-39.306,727.41,614.212,-100.581,620.361,578.264,6.65868,660.123,581.862,-23.4384,497.245,563.502,-18.6397,507.306,446.18,-15.5776,856.393,134.022,-94.913,917.28,171.991,-110.374,823.594,120.244,-42.9342,733.466,23.814,-1.21838,657.66,102.124
11.935,22.6364,957.84,571.107,-18.152,1034.78,341.165,-182.83,1030.38,550.411,-198.428,1054.4,472.988,-39.8665,727.403,614.541,-101.105,620.327,578.515,6.10006,660.123,582.221,-23.9829,497.243,563.768,-19.054,507.354,446.425,-13.5467,856.817,134.847,-93.5257,917.194,172.298,-108.055,823.441,120.488,-39.4155,733.73,24.5058,2.24799,658.213,103.09
11.94,22.09,957.969,571.654,-18.275,1034.72,341.603,-183.4,1030.27,550.518,-198.87,1054.19,473.035,-40.4247,727.399,614.87,-101.63,620.294,578.766,5.53959,660.124,582.582,-24.5334,497.243,564.041,-19.4746,507.403,446.672,-11.531,857.178,135.707,-92.1415,917.055,172.625,-105.748,823.229,120.782,-35.9211,733.913,25.2771,5.68104,658.699,104.154
11.945,21.5307,958.101,572.196,-18.3958,1034.65,342.036,-183.977,1030.16,550.617,-199.313,1053.98,473.072,-40.9827,727.398,615.199,-102.157,620.263,579.019,4.97585,660.126,582.945,-25.0902,497.244,564.32,-19.8995,507.454,446.924,-9.53024,857.473,136.601,-90.7599,916.861,172.972,-103.452,822.954,121.129,-32.4517,734.014,26.1271,9.07757,659.116,105.316
11.95,20.9573,958.236,572.736,-18.513,1034.57,342.464,-184.56,1030.04,550.706,-199.757,1053.75,473.095,-41.5428,727.399,615.53,-102.688,620.234,579.273,4.40734,660.126,583.314,-25.6534,497.245,564.608,-20.3267,507.505,447.182,-7.54443,857.699,137.528,-89.3801,916.611,173.336,-101.168,822.614,121.527,-29.0078,734.03,27.0548,12.4345,659.461,106.574
11.955,20.3677,958.373,573.275,-18.6253,1034.48,342.887,-185.151,1029.92,550.782,-200.201,1053.51,473.101,-42.1069,727.402,615.864,-103.224,620.207,579.529,3.83263,660.125,583.69,-26.2231,497.247,564.904,-20.7545,507.555,447.446,-5.57304,857.853,138.486,-88.0014,916.302,173.718,-98.8943,822.208,121.976,-25.5893,733.96,28.0592,15.7489,659.729,107.926
11.96,19.7605,958.511,573.813,-18.7317,1034.37,343.305,-185.75,1029.79,550.841,-200.645,1053.25,473.087,-42.677,727.406,616.202,-103.766,620.18,579.788,3.2506,660.123,584.076,-26.7994,497.248,565.209,-21.1819,507.603,447.718,-3.61501,857.933,139.476,-86.6228,915.934,174.116,-96.6313,821.734,122.476,-22.196,733.803,29.1396,19.0182,659.918,109.371
11.965,19.1349,958.648,574.35,-18.8319,1034.25,343.718,-186.357,1029.65,550.881,-201.089,1052.98,473.05,-43.2547,727.411,616.543,-104.317,620.154,580.051,2.66037,660.118,584.473,-27.3823,497.249,565.524,-21.6083,507.648,447.999,-1.66892,857.939,140.497,-85.2431,915.508,174.531,-94.3781,821.193,123.025,-18.8271,733.559,30.2951,22.24,660.025,110.906
11.97,18.4923,958.786,574.887,-18.9254,1034.12,344.125,-186.973,1029.51,550.899,-201.534,1052.7,472.989,-43.8415,727.417,616.888,-104.877,620.129,580.317,2.06134,660.111,584.883,-27.9716,497.249,565.847,-22.0329,507.689,448.287,0.26683,857.868,141.549,-83.8613,915.023,174.96,-92.1338,820.585,123.622,-15.4821,733.227,31.5254,25.4118,660.048,112.53
11.975,17.8351,958.922,575.424,-19.0123,1033.96,344.525,-187.597,1029.35,550.892,-201.978,1052.4,472.9,-44.4383,727.425,617.237,-105.446,620.103,580.586,1.45321,660.102,585.305,-28.5669,497.247,566.178,-22.4548,507.725,448.584,2.19368,857.721,142.634,-82.4758,914.481,175.403,-89.8979,819.912,124.266,-12.1604,732.808,32.8298,28.5315,659.987,114.241
11.98,17.1663,959.058,575.961,-19.0926,1033.79,344.917,-188.23,1029.2,550.859,-202.422,1052.08,472.782,-45.0456,727.434,617.589,-106.024,620.077,580.858,0.836052,660.091,585.738,-29.1674,497.243,566.514,-22.8732,507.755,448.889,4.11294,857.498,143.75,-81.0853,913.883,175.861,-87.6697,819.176,124.953,-8.86174,732.303,34.2078,31.5967,659.84,116.038
11.985,16.4885,959.192,576.497,-19.1668,1033.6,345.299,-188.869,1029.03,550.798,-202.867,1051.75,472.635,-45.6634,727.445,617.941,-106.611,620.049,581.132,0.210457,660.079,586.181,-29.7714,497.237,566.854,-23.2866,507.781,449.201,6.02577,857.199,144.899,-79.6879,913.232,176.331,-85.4484,818.38,125.683,-5.58578,731.711,35.6592,34.6048,659.607,117.919
11.99,15.804,959.325,577.031,-19.235,1033.4,345.669,-189.513,1028.86,550.708,-203.312,1051.41,472.458,-46.2908,727.458,618.292,-107.206,620.019,581.408,-0.422539,660.066,586.632,-30.3771,497.229,567.195,-23.6937,507.801,449.517,7.93322,856.825,146.082,-78.2818,912.529,176.815,-83.2337,817.527,126.453,-2.33266,731.034,37.1834,37.5532,659.287,119.884
11.995,15.1143,959.456,577.56,-19.2973,1033.18,346.026,-190.162,1028.68,550.589,-203.758,1051.05,472.252,-46.9267,727.473,618.641,-107.807,619.988,581.683,-1.06149,660.052,587.086,-30.9822,497.22,567.534,-24.0933,507.817,449.838,9.83624,856.378,147.3,-76.8651,911.778,177.312,-81.0258,816.62,127.261,0.897026,730.271,38.7804,40.4389,658.88,121.931
12,14.4207,959.584,578.083,-19.3539,1032.95,346.369,-190.813,1028.5,550.441,-204.203,1050.69,472.016,-47.5695,727.491,618.985,-108.413,619.954,581.957,-1.7047,660.04,587.54,-31.5844,497.209,567.87,-24.4839,507.828,450.16,11.7356,855.859,148.555,-75.4356,910.981,177.821,-78.8248,815.663,128.105,4.10224,729.425,40.4499,43.2588,658.388,124.06
12.005,13.7242,959.71,578.596,-19.4045,1032.71,346.695,-191.468,1028.32,550.264,-204.648,1050.33,471.752,-48.2178,727.511,619.321,-109.022,619.917,582.227,-2.35032,660.029,587.992,-32.1811,497.196,568.201,-24.8635,507.836,450.482,13.632,855.269,149.849,-73.9914,910.141,178.344,-76.6316,814.659,128.983,7.28157,728.496,42.1917,46.0092,657.809,126.271
12.01,13.0255,959.831,579.097,-19.4491,1032.46,347.004,-192.123,1028.14,550.059,-205.09,1049.96,471.46,-48.8702,727.532,619.648,-109.631,619.877,582.492,-2.99647,660.02,588.438,-32.7697,497.183,568.526,-25.2299,507.842,450.802,15.5258,854.609,151.183,-72.5306,909.261,178.879,-74.4466,813.611,129.894,10.4334,727.483,44.0058,48.6859,657.144,128.565
12.015,12.3251,959.948,579.584,-19.4872,1032.2,347.295,-192.779,1027.95,549.829,-205.528,1049.59,471.142,-49.5257,727.555,619.963,-110.239,619.834,582.752,-3.64132,660.012,588.876,-33.3478,497.169,568.842,-25.5804,507.846,451.117,17.4172,853.88,152.557,-71.0519,908.342,179.428,-72.2707,812.521,130.837,13.5557,726.389,45.892,51.2847,656.393,130.94
12.02,11.6235,960.06,580.055,-19.5182,1031.94,347.566,-193.434,1027.78,549.573,-205.96,1049.22,470.799,-50.1837,727.578,620.264,-110.843,619.789,583.003,-4.28326,660.007,589.304,-33.913,497.156,569.149,-25.9122,507.849,451.426,19.306,853.081,153.974,-69.5542,907.389,179.989,-70.1045,811.393,131.811,16.6465,725.214,47.8502,53.801,655.557,133.398
12.025,10.9213,960.166,580.506,-19.541,1031.68,347.816,-194.087,1027.61,549.293,-206.383,1048.86,470.431,-50.8437,727.601,620.551,-111.442,619.741,583.246,-4.92103,660.005,589.72,-34.4635,497.143,569.447,-26.2229,507.853,451.729,21.1917,852.214,155.434,-68.0373,906.401,180.563,-67.9488,810.227,132.815,19.7033,723.959,49.8799,56.2302,654.636,135.937
12.03,10.219,960.267,580.938,-19.5545,1031.43,348.046,-194.738,1027.44,548.989,-206.796,1048.5,470.039,-51.5058,727.623,620.821,-112.036,619.69,583.477,-5.55381,660.004,590.123,-34.9979,497.132,569.735,-26.5099,507.858,452.022,23.0732,851.278,156.937,-66.5014,905.382,181.151,-65.8048,809.027,133.849,22.7232,722.623,51.9803,58.5679,653.631,138.557
12.035,9.51718,960.362,581.347,-19.5569,1031.17,348.255,-195.384,1027.29,548.664,-207.195,1048.16,469.625,-52.1703,727.644,621.074,-112.623,619.637,583.696,-6.18127,660.006,590.511,-35.5154,497.122,570.012,-26.7709,507.865,452.306,24.9492,850.274,158.485,-64.9473,904.333,181.753,-63.6737,807.793,134.913,25.703,721.209,54.1507,60.81,652.543,141.259
12.04,8.81627,960.451,581.734,-19.5464,1030.93,348.444,-196.025,1027.15,548.316,-207.58,1047.83,469.19,-52.8382,727.663,621.309,-113.203,619.582,583.899,-6.80348,660.011,590.885,-36.0154,497.113,570.28,-27.0037,507.874,452.58,26.8181,849.202,160.076,-63.3758,903.254,182.368,-61.5569,806.527,136.006,28.6391,719.715,56.3897,62.9529,651.374,144.039
12.045,8.11652,960.535,582.099,-19.5208,1030.68,348.614,-196.659,1027.02,547.947,-207.947,1047.51,468.733,-53.5107,727.681,621.525,-113.775,619.526,584.084,-7.42085,660.017,591.245,-36.4977,497.106,570.536,-27.2068,507.887,452.844,28.6779,848.063,161.71,-61.7883,902.148,182.997,-59.4559,805.228,137.129,31.5274,718.143,58.6959,64.9935,650.125,146.897
12.05,7.41792,960.614,582.441,-19.4779,1030.45,348.766,-197.285,1026.9,547.556,-208.294,1047.21,468.256,-54.1894,727.695,621.721,-114.341,619.469,584.249,-8.03405,660.026,591.59,-36.9627,497.101,570.781,-27.3788,507.903,453.098,30.5263,846.857,163.387,-60.1862,901.015,183.64,-57.3724,803.898,138.281,34.3637,716.493,61.0676,66.9296,648.799,149.831
12.055,6.72028,960.689,582.761,-19.4156,1030.22,348.901,-197.903,1026.79,547.144,-208.62,1046.93,467.758,-54.8757,727.707,621.898,-114.899,619.412,584.389,-8.64384,660.037,591.922,-37.4108,497.098,571.014,-27.5193,507.922,453.341,32.3606,845.587,165.105,-58.5713,899.854,184.298,-55.3083,802.536,139.463,37.1433,714.766,63.5029,68.76,647.398,152.839
12.06,6.02336,960.76,583.06,-19.3319,1030,349.023,-198.51,1026.7,546.71,-208.923,1046.66,467.239,-55.5706,727.716,622.057,-115.45,619.355,584.501,-9.251,660.05,592.241,-37.843,497.098,571.232,-27.6284,507.945,453.575,34.178,844.253,166.862,-56.9456,898.667,184.972,-53.2658,801.142,140.674,39.8615,712.961,65.9997,70.4844,645.926,155.918
12.065,5.32721,960.826,583.339,-19.2251,1029.79,349.131,-199.106,1026.62,546.253,-209.204,1046.42,466.7,-56.2749,727.721,622.198,-115.994,619.3,584.582,-9.85624,660.064,592.548,-38.2602,497.101,571.437,-27.707,507.97,453.797,35.9753,842.856,168.658,-55.3114,897.454,185.661,-51.2476,799.716,141.916,42.5132,711.08,68.5555,72.1034,644.385,159.064
12.07,4.63255,960.887,583.599,-19.094,1029.58,349.228,-199.691,1026.56,545.772,-209.461,1046.2,466.139,-56.9888,727.723,622.321,-116.533,619.247,584.63,-10.4602,660.079,592.844,-38.6638,497.106,571.626,-27.7565,507.999,454.01,37.7493,841.398,170.489,-53.6713,896.213,186.366,-49.2565,798.255,143.187,45.0936,709.124,71.1679,73.6182,642.779,162.275
12.075,3.94054,960.944,583.841,-18.9377,1029.37,349.316,-200.264,1026.51,545.266,-209.695,1046,465.555,-57.7119,727.72,622.425,-117.064,619.196,584.642,-11.0634,660.094,593.128,-39.055,497.112,571.801,-27.7785,508.029,454.212,39.4964,839.882,172.353,-52.028,894.945,187.09,-47.2958,796.761,144.488,47.5979,707.094,73.8345,75.0308,641.113,165.547
12.08,3.2524,960.997,584.067,-18.756,1029.17,349.396,-200.824,1026.48,544.734,-209.907,1045.81,464.949,-58.4429,727.715,622.511,-117.59,619.149,584.617,-11.6662,660.109,593.403,-39.4352,497.119,571.96,-27.7754,508.061,454.404,41.2129,838.309,174.25,-50.3848,893.65,187.831,-45.3688,795.231,145.82,50.0215,704.991,76.5526,76.3437,639.391,168.875
12.085,2.56921,961.045,584.277,-18.5493,1028.97,349.468,-201.371,1026.45,544.175,-210.096,1045.65,464.318,-59.1795,727.708,622.578,-118.109,619.106,584.554,-12.2683,660.124,593.669,-39.8055,497.128,572.103,-27.7499,508.095,454.586,42.8949,836.682,176.176,-48.7449,892.327,188.592,-43.4793,793.666,147.181,52.3605,702.819,79.3198,77.5593,637.616,172.256
12.09,1.89218,961.087,584.472,-18.3188,1028.76,349.532,-201.905,1026.44,543.589,-210.265,1045.49,463.663,-59.9185,727.698,622.627,-118.62,619.066,584.452,-12.869,660.137,593.924,-40.1667,497.137,572.231,-27.7052,508.128,454.755,44.5381,835.002,178.129,-47.1119,890.976,189.373,-41.631,792.064,148.572,54.6109,700.578,82.1338,78.6802,635.792,175.685
12.095,1.22312,961.125,584.652,-18.0659,1028.55,349.589,-202.424,1026.44,542.974,-210.413,1045.36,462.984,-60.6561,727.689,622.657,-119.124,619.03,584.312,-13.4669,660.151,594.168,-40.5196,497.147,572.344,-27.6452,508.161,454.912,46.1387,833.274,180.108,-45.4898,889.597,190.175,-39.8274,790.425,149.994,56.7693,698.272,84.9926,79.7084,633.925,179.159
12.1,0.564313,961.158,584.817,-17.7926,1028.34,349.638,-202.928,1026.44,542.333,-210.543,1045.23,462.279,-61.3884,727.68,622.669,-119.62,618.999,584.135,-14.0604,660.164,594.399,-40.8646,497.159,572.441,-27.574,508.193,455.055,47.6923,831.499,182.111,-43.8826,888.19,190.998,-38.0722,788.75,151.446,58.8326,695.904,87.8943,80.6455,632.017,182.673
12.105,-0.0818887,961.187,584.967,-17.5015,1028.12,349.678,-203.415,1026.45,541.666,-210.656,1045.12,461.552,-62.1112,727.672,622.662,-120.105,618.973,583.923,-14.6475,660.178,594.615,-41.202,497.174,572.521,-27.4962,508.222,455.183,49.1952,829.682,184.135,-42.2948,886.756,191.843,-36.3689,787.039,152.928,60.7985,693.476,90.8377,81.4925,630.073,186.226
12.11,-0.713217,961.213,585.103,-17.1952,1027.89,349.707,-203.885,1026.46,540.973,-210.753,1045.01,460.802,-62.8206,727.666,622.637,-120.58,618.953,583.68,-15.2265,660.194,594.814,-41.5322,497.192,572.585,-27.4156,508.249,455.296,50.6439,827.824,186.179,-40.7311,885.293,192.709,-34.721,785.293,154.441,62.6647,690.991,93.8214,82.2499,628.095,189.813
12.115,-1.32744,961.237,585.223,-16.8763,1027.66,349.725,-204.334,1026.47,540.258,-210.835,1044.91,460.032,-63.5127,727.665,622.593,-121.043,618.941,583.407,-15.7949,660.212,594.991,-41.8557,497.215,572.633,-27.3354,508.272,455.393,52.0352,825.929,188.241,-39.1962,883.802,193.596,-33.132,783.512,155.984,64.4295,688.453,96.8443,82.9173,626.088,193.432
12.12,-1.92241,961.261,585.328,-16.5476,1027.42,349.73,-204.761,1026.48,539.523,-210.905,1044.81,459.244,-64.1843,727.669,622.53,-121.493,618.936,583.109,-16.3501,660.235,595.145,-42.1728,497.242,572.666,-27.2579,508.293,455.474,53.3665,824,190.32,-37.6942,882.284,194.504,-31.6052,781.697,157.557,66.0912,685.866,99.9053,83.4939,624.053,197.081
12.125,-2.49615,961.286,585.416,-16.2116,1027.17,349.72,-205.164,1026.49,538.772,-210.963,1044.72,458.443,-64.8324,727.679,622.448,-121.927,618.94,582.791,-16.8893,660.264,595.274,-42.4838,497.275,572.686,-27.1843,508.311,455.539,54.6354,822.039,192.413,-36.2293,880.738,195.433,-30.144,779.851,159.16,67.6481,683.232,103.003,83.9777,621.994,200.758
12.13,-3.04709,961.313,585.486,-15.8703,1026.91,349.695,-205.541,1026.5,538.009,-211.01,1044.62,457.63,-65.455,727.698,622.348,-122.344,618.952,582.455,-17.4097,660.299,595.375,-42.7887,497.313,572.693,-27.1151,508.327,455.588,55.84,820.047,194.519,-34.8053,879.164,196.379,-28.7514,777.974,160.792,69.0984,680.553,106.138,84.3664,619.913,204.461
12.135,-3.57405,961.342,585.537,-15.5256,1026.65,349.651,-205.893,1026.5,537.237,-211.048,1044.52,456.811,-66.0503,727.726,622.229,-122.742,618.974,582.108,-17.9087,660.342,595.45,-43.0873,497.353,572.689,-27.05,508.342,455.622,56.9781,818.027,196.636,-33.4255,877.562,197.344,-27.4305,776.067,162.452,70.4402,677.833,109.308,84.6572,617.812,208.188
12.14,-4.07601,961.375,585.567,-15.179,1026.38,349.589,-206.218,1026.5,536.461,-211.076,1044.43,455.988,-66.6163,727.764,622.091,-123.121,619.004,581.752,-18.3839,660.394,595.498,-43.3792,497.397,572.676,-26.988,508.356,455.643,58.048,815.978,198.763,-32.0935,875.933,198.325,-26.1844,774.132,164.139,71.6717,675.074,112.513,84.8466,615.692,211.938
12.145,-4.55202,961.411,585.575,-14.8323,1026.1,349.507,-206.518,1026.5,535.684,-211.096,1044.33,455.164,-67.1511,727.813,621.937,-123.479,619.042,581.392,-18.8336,660.454,595.521,-43.6635,497.442,572.657,-26.9277,508.37,455.652,59.0477,813.902,200.896,-30.8123,874.276,199.321,-25.0161,772.169,165.853,72.7906,672.278,115.752,84.9314,613.554,215.708
12.15,-5.00132,961.451,585.559,-14.4868,1025.82,349.403,-206.792,1026.5,534.909,-211.108,1044.23,454.343,-67.6534,727.871,621.765,-123.814,619.088,581.032,-19.2565,660.524,595.519,-43.9386,497.488,572.632,-26.8669,508.383,455.651,59.9753,811.798,203.035,-29.5851,872.592,200.33,-23.9287,770.181,167.592,73.7951,669.448,119.024,84.9073,611.398,219.499
12.155,-5.42363,961.494,585.519,-14.1441,1025.53,349.278,-207.042,1026.5,534.139,-211.112,1044.13,453.526,-68.1232,727.938,621.578,-124.127,619.141,580.674,-19.6518,660.603,595.496,-44.2028,497.535,572.603,-26.8032,508.397,455.64,60.8288,809.669,205.178,-28.4147,870.882,201.352,-22.9252,768.166,169.355,74.6827,666.585,122.328,84.7701,609.227,223.306
12.16,-5.81907,961.541,585.454,-13.8054,1025.23,349.13,-207.268,1026.5,533.378,-211.11,1044.02,452.717,-68.5615,728.016,621.376,-124.417,619.199,580.323,-20.019,660.69,595.452,-44.4536,497.581,572.571,-26.734,508.41,455.622,61.606,807.512,207.322,-27.304,869.146,202.386,-22.0088,766.128,171.142,75.4513,663.693,125.662,84.5154,607.04,227.13
12.165,-6.18792,961.589,585.365,-13.4721,1024.94,348.959,-207.472,1026.5,532.626,-211.101,1043.91,451.917,-68.9701,728.102,621.158,-124.682,619.26,579.979,-20.3577,660.784,595.39,-44.6888,497.627,572.536,-26.6566,508.423,455.597,62.3045,805.331,209.467,-26.2554,867.386,203.428,-21.1827,764.067,172.951,76.0988,660.775,129.026,84.1388,604.84,230.967
