3.397339999999999804e+01,9.731659999999999400e+02,1.064322500000000105e+02,-1.638994999999999891e+02,1.020600000000000023e+03,1.135054000000000087e+02,-6.496304999999999552e+01,9.968830000000000382e+02,1.099688250000000096e+02,-5.388904922190364033e+01,8.999135297122330712e+02,2.054868288445170492e+02,-4.990487759609175100e+01,9.075344308419332719e+02,5.603655324082716049e+00,-5.189696340899769211e+01,9.037239802770832284e+02,1.055452420842998862e+02,-1.066493000000000109e+02,5.002965000000000373e+02,2.209549999999999841e+02,-9.219785000000000252e+01,4.984405000000000427e+02,-1.264724999999999966e+01
3.398529999999999518e+01,9.731630000000000109e+02,1.064311500000000024e+02,-1.638845000000000027e+02,1.020600000000000023e+03,1.135113000000000056e+02,-6.494960000000000377e+01,9.968814999999999600e+02,1.099712250000000040e+02,-5.387495148456733318e+01,8.999125368053837519e+02,2.054933066936011414e+02,-4.989548490960880400e+01,9.075330330824403973e+02,5.604465201530011598e+00,-5.188521819708806504e+01,9.037227849439120746e+02,1.055488859475655801e+02,-1.066402999999999963e+02,5.002959999999999923e+02,2.209560000000000173e+02,-9.219634999999999536e+01,4.984395000000000095e+02,-1.264599999999999724e+01
3.399674999999999869e+01,9.731599999999999682e+02,1.064304999999999950e+02,-1.638695000000000164e+02,1.020600000000000023e+03,1.135165499999999952e+02,-6.493637500000001239e+01,9.968799999999999955e+02,1.099735249999999951e+02,-5.386134553217246435e+01,8.999115582765496129e+02,2.054998249916595228e+02,-4.988394286239519460e+01,9.075313616297745511e+02,5.605424482813027964e+00,-5.187264419728383302e+01,9.037214599531621388e+02,1.055526247372362718e+02,-1.066318500000000000e+02,5.002959999999999923e+02,2.209569999999999936e+02,-9.219435000000000002e+01,4.984384999999999764e+02,-1.264450000000000074e+01
3.400775000000000148e+01,9.731565000000000509e+02,1.064307000000000016e+02,-1.638549999999999898e+02,1.020600000000000023e+03,1.135201999999999884e+02,-6.492362499999998704e+01,9.968782499999999800e+02,1.099754499999999950e+02,-5.384885495970887348e+01,8.999103342040019697e+02,2.055064632258438451e+02,-4.987154247441328891e+01,9.075297535995662201e+02,5.606299720797466080e+00,-5.186019871706108120e+01,9.037200439017840381e+02,1.055563814733206556e+02,-1.066240500000000111e+02,5.002955000000000041e+02,2.209579999999999984e+02,-9.219185000000000230e+01,4.984375000000000000e+02,-1.264275000000000304e+01
3.401825000000000188e+01,9.731525000000000318e+02,1.064318000000000097e+02,-1.638405000000000200e+02,1.020605000000000018e+03,1.135232500000000044e+02,-6.491112500000001262e+01,9.968787500000000819e+02,1.099775250000000142e+02,-5.383725233284782519e+01,8.999095698275659743e+02,2.055122858363136515e+02,-4.985875426553595702e+01,9.075295771696955853e+02,5.607224166119031850e+00,-5.184800329919188755e+01,9.037195734986307798e+02,1.055597550012163452e+02,-1.066166000000000054e+02,5.002955000000000041e+02,2.209590000000000032e+02,-9.218885000000000218e+01,4.984370000000000118e+02,-1.264080000000000226e+01
3.402840000000000487e+01,9.731485000000000127e+02,1.064337999999999909e+02,-1.638259999999999934e+02,1.020605000000000018e+03,1.135252999999999872e+02,-6.489879999999999427e+01,9.968767500000000155e+02,1.099795499999999890e+02,-5.382567839430271306e+01,8.999085172722222978e+02,2.055186979018026534e+02,-4.984479687216804678e+01,9.075275845475453025e+02,5.608939108771110682e+00,-5.183523763323537992e+01,9.037180509098838002e+02,1.055638185052868891e+02,-1.066099999999999994e+02,5.002955000000000041e+02,2.209600000000000080e+02,-9.218549999999999045e+01,4.984359999999999786e+02,-1.263864999999999839e+01
3.403825000000000500e+01,9.731440000000000055e+02,1.064361499999999978e+02,-1.638120000000000118e+02,1.020605000000000018e+03,1.135263499999999937e+02,-6.488687500000000341e+01,9.968745000000000118e+02,1.099812499999999886e+02,-5.381410461668085077e+01,8.999069650050935252e+02,2.055242811886475920e+02,-4.982965642925313432e+01,9.075255742337767515e+02,5.610860065002604813e+00,-5.182188052296699254e+01,9.037162696194351383e+02,1.055675706268251020e+02,-1.066043999999999983e+02,5.002955000000000041e+02,2.209610000000000127e+02,-9.218180000000000973e+01,4.984350000000000023e+02,-1.263630000000000209e+01
3.404784999999999684e+01,9.731399999999999864e+02,1.064399499999999961e+02,-1.637984999999999900e+02,1.020605000000000018e+03,1.135264499999999970e+02,-6.487532500000000368e+01,9.968724999999999454e+02,1.099831999999999965e+02,-5.380267202101555313e+01,8.999056899459516217e+02,2.055291264955147597e+02,-4.981465778478413142e+01,9.075235654741395592e+02,5.613187563984084250e+00,-5.180866490289984228e+01,9.037146277100455336e+02,1.055711570297494291e+02,-1.065998000000000019e+02,5.002955000000000041e+02,2.209624999999999773e+02,-9.217779999999999063e+01,4.984339999999999691e+02,-1.263374999999999559e+01
3.405734999999999957e+01,9.731365000000000691e+02,1.064442000000000093e+02,-1.637849999999999966e+02,1.020605000000000018e+03,1.135261999999999887e+02,-6.486382499999999141e+01,9.968707500000000437e+02,1.099851999999999919e+02,-5.378960874325582608e+01,8.999043545487774054e+02,2.055338987377228648e+02,-4.979844082834816987e+01,9.075218841839575816e+02,5.616077887549913328e+00,-5.179402478580199443e+01,9.037131193663674367e+02,1.055749883126363926e+02,-1.065962499999999977e+02,5.002959999999999923e+02,2.209639999999999986e+02,-9.217359999999999332e+01,4.984329999999999927e+02,-1.263109999999999644e+01
3.406680000000000064e+01,9.731335000000000264e+02,1.064493499999999955e+02,-1.637719999999999914e+02,1.020610000000000014e+03,1.135250999999999948e+02,-6.485259999999999536e+01,9.968717500000000200e+02,1.099872249999999951e+02,-5.377774070406729123e+01,8.999050769236050655e+02,2.055381763773282842e+02,-4.978367359989558594e+01,9.075201328709149493e+02,5.620151140359560316e+00,-5.178070715198143859e+01,9.037126048972600074e+02,1.055791637588439187e+02,-1.065931999999999960e+02,5.002965000000000373e+02,2.209664999999999964e+02,-9.216929999999999268e+01,4.984320000000000164e+02,-1.262839999999999918e+01
3.407625000000000171e+01,9.731304999999999836e+02,1.064555000000000007e+02,-1.637604999999999791e+02,1.020610000000000014e+03,1.135232500000000044e+02,-6.484212499999998158e+01,9.968702499999999418e+02,1.099893749999999955e+02,-5.376574302316241472e+01,8.999040153062944682e+02,2.055415294613796959e+02,-4.976800187012043608e+01,9.075187737567491695e+02,5.623648118205494484e+00,-5.176687244664142895e+01,9.037113945315218189e+02,1.055825887897925952e+02,-1.065915499999999980e+02,5.002970000000000255e+02,2.209685000000000059e+02,-9.216505000000000791e+01,4.984320000000000164e+02,-1.262549999999999883e+01
3.408579999999999899e+01,9.731279999999999291e+02,1.064630000000000081e+02,-1.637485000000000070e+02,1.020610000000000014e+03,1.135207000000000050e+02,-6.483135000000000048e+01,9.968689999999999145e+02,1.099918499999999995e+02,-5.375248895910375069e+01,8.999036200107866534e+02,2.055452171808453841e+02,-4.975172682612713970e+01,9.075166737326874227e+02,5.628145069704949321e+00,-5.175210789261544164e+01,9.037101468717370381e+02,1.055866811252751631e+02,-1.065902000000000100e+02,5.002975000000000136e+02,2.209710000000000036e+02,-9.216079999999999472e+01,4.984315000000000282e+02,-1.262259999999999849e+01
3.409544999999999959e+01,9.731265000000000782e+02,1.064708499999999987e+02,-1.637375000000000114e+02,1.020615000000000009e+03,1.135179499999999990e+02,-6.482102500000000589e+01,9.968707500000000437e+02,1.099943999999999988e+02,-5.374145802123696569e+01,8.999051350740700173e+02,2.055483665293625108e+02,-4.973677985794742540e+01,9.075155443396477040e+02,5.633475671371535043e+00,-5.173911893959219555e+01,9.037103397068588038e+02,1.055909211003670265e+02,-1.065890500000000003e+02,5.002984999999999900e+02,2.209730000000000132e+02,-9.215664999999999907e+01,4.984315000000000282e+02,-1.261969999999999814e+01
3.410515000000000185e+01,9.731259999999999764e+02,1.064795500000000033e+02,-1.637264999999999873e+02,1.020615000000000009e+03,1.135145500000000141e+02,-6.481067499999998915e+01,9.968704999999999927e+02,1.099970500000000015e+02,-5.373059724385072400e+01,8.999053992276869849e+02,2.055499928508898506e+02,-4.972051021014910077e+01,9.075142277304767049e+02,5.638646769325632135e+00,-5.172555372699991239e+01,9.037098134790818449e+02,1.055943198101077485e+02,-1.065884000000000071e+02,5.002989999999999782e+02,2.209759999999999991e+02,-9.215260000000000673e+01,4.984315000000000282e+02,-1.261675000000000324e+01
3.411504999999999654e+01,9.731250000000000000e+02,1.064890000000000043e+02,-1.637164999999999964e+02,1.020620000000000005e+03,1.135104999999999933e+02,-6.480072499999999991e+01,9.968724999999999454e+02,1.099997500000000059e+02,-5.372145873948395689e+01,8.999075758606015825e+02,2.055524268168639992e+02,-4.970633477534872213e+01,9.075131444567930430e+02,5.644409884349222750e+00,-5.171389675741633596e+01,9.037103601586973127e+02,1.055984183506066074e+02,-1.065876999999999981e+02,5.003000000000000114e+02,2.209780000000000086e+02,-9.214865000000000350e+01,4.984315000000000282e+02,-1.261395000000000266e+01
3.412519999999999953e+01,9.731250000000000000e+02,1.064991500000000002e+02,-1.637065000000000055e+02,1.020629999999999995e+03,1.135062999999999960e+02,-6.479064999999999941e+01,9.968775000000000546e+02,1.100027249999999981e+02,-5.371615536649917999e+01,8.999105431357074849e+02,2.055529009530036433e+02,-4.969227878297329681e+01,9.075139989750027780e+02,5.650222118125633131e+00,-5.170421707473623485e+01,9.037122710553551315e+02,1.056015615355646418e+02,-1.065871999999999957e+02,5.003004999999999995e+02,2.209809999999999945e+02,-9.214474999999998772e+01,4.984315000000000282e+02,-1.261129999999999995e+01
3.413559999999999661e+01,9.731254999999999882e+02,1.065099500000000035e+02,-1.636970000000000027e+02,1.020629999999999995e+03,1.135014500000000055e+02,-6.478069999999999595e+01,9.968777499999999918e+02,1.100057000000000045e+02,-5.370961542266479682e+01,8.999119616659993426e+02,2.055526388758470944e+02,-4.967643638830746511e+01,9.075128294545631888e+02,5.656014035734443723e+00,-5.169302590548613097e+01,9.037123955602812657e+02,1.056043264557907690e+02,-1.065861999999999910e+02,5.003020000000000209e+02,2.209839999999999804e+02,-9.214090000000000202e+01,4.984325000000000045e+02,-1.260884999999999678e+01
3.414645000000000152e+01,9.731264999999999645e+02,1.065207999999999942e+02,-1.636875000000000000e+02,1.020634999999999991e+03,1.134964999999999975e+02,-6.477052499999999213e+01,9.968807500000000346e+02,1.100086499999999887e+02,-5.370543987576408540e+01,8.999154506009401757e+02,2.055522758368868494e+02,-4.966202017742101305e+01,9.075121351916645835e+02,5.662802597580245845e+00,-5.168373002659254922e+01,9.037137928963023796e+02,1.056075392172335512e+02,-1.065845999999999947e+02,5.003029999999999973e+02,2.209864999999999782e+02,-9.213705000000000211e+01,4.984325000000000045e+02,-1.260654999999999859e+01
3.415770000000000550e+01,9.731269999999999527e+02,1.065326500000000038e+02,-1.636779999999999973e+02,1.020634999999999991e+03,1.134912999999999954e+02,-6.476014999999999588e+01,9.968809999999999718e+02,1.100119750000000067e+02,-5.370045562990573274e+01,8.999169867490772958e+02,2.055514074368447837e+02,-4.964656937933477820e+01,9.075107947999204043e+02,5.668715512035305437e+00,-5.167351250462025547e+01,9.037138907744988501e+02,1.056100614744400445e+02,-1.065823499999999910e+02,5.003039999999999736e+02,2.209894999999999925e+02,-9.213315000000000055e+01,4.984325000000000045e+02,-1.260429999999999851e+01
3.416944999999999766e+01,9.731285000000000309e+02,1.065440000000000111e+02,-1.636684999999999945e+02,1.020639999999999986e+03,1.134859500000000025e+02,-6.474952500000000555e+01,9.968842500000000655e+02,1.100149750000000068e+02,-5.369682975795656432e+01,8.999210113182230089e+02,2.055502122817124757e+02,-4.963242033548286258e+01,9.075099828422773953e+02,5.675017432085581959e+00,-5.166462504671971345e+01,9.037154970802502021e+02,1.056126148568990288e+02,-1.065798499999999933e+02,5.003054999999999950e+02,2.209920000000000186e+02,-9.212909999999999400e+01,4.984329999999999927e+02,-1.260215000000000174e+01
3.418164999999999765e+01,9.731299999999999955e+02,1.065557499999999891e+02,-1.636585000000000036e+02,1.020639999999999986e+03,1.134804499999999905e+02,-6.473842500000000655e+01,9.968849999999999909e+02,1.100180999999999898e+02,-5.369251235044808368e+01,8.999237267500768667e+02,2.055492025648575236e+02,-4.961686158383798073e+01,9.075087860349215134e+02,5.680896447332727917e+00,-5.165468696714303576e+01,9.037162563924991900e+02,1.056150495060951187e+02,-1.065762000000000000e+02,5.003075000000000045e+02,2.209945000000000164e+02,-9.212479999999999336e+01,4.984329999999999927e+02,-1.260005000000000308e+01
3.419445000000000334e+01,9.731320000000000618e+02,1.065674000000000063e+02,-1.636485000000000127e+02,1.020644999999999982e+03,1.134748500000000035e+02,-6.472702499999999759e+01,9.968885000000000218e+02,1.100211250000000121e+02,-5.368653962874044083e+01,8.999274220002238280e+02,2.055468905382163030e+02,-4.960315624005502855e+01,9.075082374130155358e+02,5.686708168581787959e+00,-5.164484793439773114e+01,9.037178297066196819e+02,1.056167993533990455e+02,-1.065729499999999916e+02,5.003089999999999691e+02,2.209975000000000023e+02,-9.212014999999999532e+01,4.984325000000000045e+02,-1.259804999999999708e+01
3.420779999999999887e+01,9.731340000000000146e+02,1.065788500000000028e+02,-1.636374999999999886e+02,1.020644999999999982e+03,1.134690999999999974e+02,-6.471484999999999843e+01,9.968894999999999982e+02,1.100239750000000072e+02,-5.367909586087498042e+01,8.999301821974261202e+02,2.055455629560641739e+02,-4.958764827601327596e+01,9.075068693080297635e+02,5.691826108461199851e+00,-5.163337206844413174e+01,9.037185257527279418e+02,1.056186945322626798e+02,-1.065686499999999910e+02,5.003110000000000355e+02,2.209995000000000118e+02,-9.211504999999999654e+01,4.984325000000000045e+02,-1.259615000000000151e+01
3.422164999999999679e+01,9.731365000000000691e+02,1.065895000000000010e+02,-1.636264999999999930e+02,1.020650000000000091e+03,1.134633999999999929e+02,-6.470242500000000518e+01,9.968932500000000800e+02,1.100264499999999970e+02,-5.367114385116162367e+01,8.999345212355801777e+02,2.055435654658378724e+02,-4.957282522841529726e+01,9.075061686972485404e+02,5.697133476432163945e+00,-5.162198453978845691e+01,9.037203449664143591e+02,1.056203494711350146e+02,-1.065649999999999977e+02,5.003129999999999882e+02,2.210015000000000214e+02,-9.210939999999999372e+01,4.984320000000000164e+02,-1.259450000000000003e+01
3.423604999999999876e+01,9.731385000000000218e+02,1.065997500000000002e+02,-1.636144999999999925e+02,1.020650000000000091e+03,1.134582499999999925e+02,-6.468922499999999332e+01,9.968942500000000564e+02,1.100289999999999964e+02,-5.365971783712922871e+01,8.999371744859059845e+02,2.055414327808576616e+02,-4.955624906499323856e+01,9.075047319771820185e+02,5.701536351440068984e+00,-5.160798345106123008e+01,9.037209532315439446e+02,1.056214845661488653e+02,-1.065605999999999938e+02,5.003154999999999859e+02,2.210035000000000025e+02,-9.210320000000000107e+01,4.984320000000000164e+02,-1.259320000000000306e+01
3.425094999999999601e+01,9.731414999999999509e+02,1.066090999999999980e+02,-1.636020000000000039e+02,1.020654999999999973e+03,1.134532000000000096e+02,-6.467552500000000748e+01,9.968982499999999618e+02,1.100311499999999967e+02,-5.364675657788508545e+01,8.999414402923337093e+02,2.055392235677747976e+02,-4.954038963923539995e+01,9.075039122991679506e+02,5.706156994537259664e+00,-5.159357310856024270e+01,9.037226762957508299e+02,1.056226902811560251e+02,-1.065566499999999905e+02,5.003179999999999836e+02,2.210055000000000121e+02,-9.209635000000000105e+01,4.984310000000000400e+02,-1.259224999999999639e+01
3.426635000000000275e+01,9.731444999999999936e+02,1.066169499999999886e+02,-1.635885000000000105e+02,1.020654999999999973e+03,1.134483000000000033e+02,-6.466107500000001096e+01,9.968997500000000400e+02,1.100326249999999959e+02,-5.363107771908731536e+01,8.999440236306669476e+02,2.055361613217550030e+02,-4.952230202023028482e+01,9.075024128599052347e+02,5.709417887911591549e+00,-5.157668986965880009e+01,9.037232182452860343e+02,1.056227896048333008e+02,-1.065524000000000058e+02,5.003204999999999814e+02,2.210074999999999932e+02,-9.208889999999999532e+01,4.984299999999999500e+02,-1.259175000000000111e+01
3.428220000000000312e+01,9.731465000000000600e+02,1.066236999999999995e+02,-1.635745000000000005e+02,1.020654999999999973e+03,1.134435500000000161e+02,-6.464615000000000578e+01,9.969007500000000164e+02,1.100336250000000007e+02,-5.361329801391293870e+01,8.999461079465805824e+02,2.055331914223706349e+02,-4.950387316121790349e+01,9.075007694655616888e+02,5.712057181404148309e+00,-5.155858558756541754e+01,9.037234387060711924e+02,1.056226243018873845e+02,-1.065490499999999940e+02,5.003229999999999791e+02,2.210090000000000146e+02,-9.208080000000001064e+01,4.984294999999999618e+02,-1.259160000000000323e+01
3.429834999999999923e+01,9.731490000000000009e+02,1.066294000000000040e+02,-1.635600000000000023e+02,1.020660000000000082e+03,1.134394999999999953e+02,-6.463082500000000152e+01,9.969045000000000982e+02,1.100344499999999925e+02,-5.359361341846371829e+01,8.999493821201888295e+02,2.055301029722733404e+02,-4.948673348757667156e+01,9.074998316374631031e+02,5.714457053125514108e+00,-5.154017345302019493e+01,9.037246068788259663e+02,1.056222800126994343e+02,-1.065457499999999982e+02,5.003249999999999886e+02,2.210104999999999791e+02,-9.207229999999999848e+01,4.984284999999999854e+02,-1.259185000000000443e+01
3.431484999999999985e+01,9.731514999999999418e+02,1.066334500000000105e+02,-1.635444999999999993e+02,1.020660000000000082e+03,1.134356500000000096e+02,-6.461482499999999618e+01,9.969057500000000118e+02,1.100345500000000101e+02,-5.357107856320266137e+01,8.999508945603948860e+02,2.055261457449351212e+02,-4.946692495237242326e+01,9.074983470021130643e+02,5.715454758961563186e+00,-5.151900175778754232e+01,9.037246207812539751e+02,1.056208002519483387e+02,-1.065430499999999938e+02,5.003269999999999982e+02,2.210124999999999886e+02,-9.206329999999999814e+01,4.984275000000000091e+02,-1.259234999999999971e+01
3.433149999999999835e+01,9.731530000000000200e+02,1.066364000000000090e+02,-1.635285000000000082e+02,1.020660000000000082e+03,1.134324999999999903e+02,-6.459850000000000136e+01,9.969065000000000509e+02,1.100344499999999925e+02,-5.354458731889032919e+01,8.999512828530121169e+02,2.055216966675325523e+02,-4.944745169291648779e+01,9.074968956412628813e+02,5.715573055393292634e+00,-5.149601950590340493e+01,9.037240892471374991e+02,1.056186348614629225e+02,-1.065408500000000060e+02,5.003279999999999745e+02,2.210139999999999816e+02,-9.205404999999998950e+01,4.984270000000000209e+02,-1.259300000000000352e+01
3.434825000000000017e+01,9.731544999999999845e+02,1.066372499999999945e+02,-1.635120000000000005e+02,1.020664999999999964e+03,1.134295500000000061e+02,-6.458187499999999659e+01,9.969097500000000309e+02,1.100334000000000003e+02,-5.351771763196791198e+01,8.999529126768272818e+02,2.055176545881151640e+02,-4.942932843219633554e+01,9.074961265354854731e+02,5.714738701692802181e+00,-5.147352303208212732e+01,9.037245196061563774e+02,1.056161966449039795e+02,-1.065385500000000008e+02,5.003290000000000077e+02,2.210159999999999911e+02,-9.204439999999999600e+01,4.984259999999999877e+02,-1.259394999999999953e+01
3.436485000000000412e+01,9.731555000000000746e+02,1.066370999999999896e+02,-1.634950000000000045e+02,1.020664999999999964e+03,1.134267499999999984e+02,-6.456507500000000732e+01,9.969102500000000191e+02,1.100319250000000011e+02,-5.348834375424762300e+01,8.999521951738515781e+02,2.055125921149560213e+02,-4.940927182015653329e+01,9.074950488312897505e+02,5.712440184365235041e+00,-5.144880778720207815e+01,9.037236220025706643e+02,1.056125161496606211e+02,-1.065365000000000038e+02,5.003294999999999959e+02,2.210165000000000077e+02,-9.203459999999999752e+01,4.984250000000000114e+02,-1.259509999999999508e+01
3.438114999999999810e+01,9.731555000000000746e+02,1.066353499999999883e+02,-1.634770000000000039e+02,1.020664999999999964e+03,1.134240499999999940e+02,-6.454792500000000643e+01,9.969102500000000191e+02,1.100296999999999912e+02,-5.345913905425073409e+01,8.999506906059887115e+02,2.055063544087279297e+02,-4.938883329025783553e+01,9.074940800642411887e+02,5.708639992871574975e+00,-5.142398617225428836e+01,9.037223853351149501e+02,1.056074972007997559e+02,-1.065339999999999918e+02,5.003300000000000409e+02,2.210169999999999959e+02,-9.202455000000000496e+01,4.984250000000000114e+02,-1.259669999999999845e+01
